book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tag_bigram_sim,bik_bigram_sim,ceb_bigram_sim,hil_bigram_sim,rin_bigram_sim,min_bigram_sim,kar_bigram_sim,tag_trigram_sim,bik_trigram_sim,ceb_trigam_sim,hil_trigam_sim,rin_trigam_sim,min_trigam_sim,kar_trigam_sim,grade_level
Ang Plaza,65,17,1.055555556,5.2,3.823529412,2.246153846,1,0.476923077,2.246153846,1.830769231,1.723076923,0.953846154,0.384615385,0.230769231,0.230769231,0.292307692,0.061538462,0,0.625925926,0.618518519,0.637037037,0.637037037,0.618518519,0.633333333,0.633333333,0.56372549,0.5,0.681372549,0.529411765,0.509803922,0.514705882,0.495098039,1
Ang Prutas,52,12,0,5.134615385,4.333333333,2.25,0,0.326923077,2.25,2.019230769,1.653846154,1,0.211538462,0.153846154,0.173076923,0.25,0,0,0.61682243,0.588785047,0.658878505,0.612149533,0.612149533,0.626168224,0.612149533,0.546583851,0.49068323,0.701863354,0.540372671,0.49068323,0.552795031,0.540372671,1
Ang Regalo,55,10,0,4.854545455,5.5,2.2,1,0.345454545,2.2,1.963636364,1.436363636,0.872727273,0.309090909,0.218181818,0.090909091,0.218181818,0.018181818,0,0.688679245,0.608490566,0.712264151,0.698113208,0.683962264,0.688679245,0.627358491,0.592356688,0.515923567,0.751592357,0.554140127,0.585987261,0.636942675,0.541401274,1
Ang Relo ni Jelo,287,19,3.85,4.522648084,15.10526316,1.829268293,9,0.616724739,1.829268293,1.393728223,1.278745645,0.721254355,0.428571429,0.264808362,0.240418118,0.379790941,0.087108014,0.034843206,0.381237525,0.358283433,0.375249501,0.438123752,0.417165669,0.398203593,0.424151697,0.27520436,0.369209809,0.361035422,0.396457766,0.389645777,0.40599455,0.408719346,1
Ang Sakyanan,57,10,1.090909091,5.684210526,5.7,2.368421053,1,0.49122807,2.368421053,2.105263158,2.01754386,1.087719298,0.385964912,0.280701754,0.263157895,0.421052632,0.01754386,0,0.714285714,0.733082707,0.736842105,0.740601504,0.736842105,0.748120301,0.748120301,0.639423077,0.557692308,0.75,0.591346154,0.581730769,0.605769231,0.600961538,1
Ang Sapatos,87,16,1.235294118,4.67816092,5.4375,2.114942529,0,0.264367816,2.114942529,1.770114943,1.574712644,0.885057471,0.24137931,0.149425287,0.08045977,0.137931034,0,0,0.72555205,0.640378549,0.731861199,0.738170347,0.684542587,0.712933754,0.659305994,0.623376623,0.584415584,0.718614719,0.632034632,0.575757576,0.640692641,0.627705628,1
Ang Saya ni Ana,76,16,1.176470588,4.302631579,4.75,1.986842105,0,0.263157895,1.986842105,1.644736842,1.355263158,0.763157895,0.223684211,0.118421053,0.078947368,0.131578947,0,0,0.726907631,0.642570281,0.722891566,0.734939759,0.678714859,0.706827309,0.674698795,0.656976744,0.534883721,0.73255814,0.622093023,0.511627907,0.593023256,0.563953488,1
Ang Saya,30,6,0,4.1,5,1.933333333,0,0.233333333,1.933333333,1.633333333,1.133333333,0.666666667,0.233333333,0.1,0.066666667,0.066666667,0,0,0.741935484,0.741935484,0.731182796,0.731182796,0.731182796,0.731182796,0.731182796,0.666666667,0.476190476,0.73015873,0.428571429,0.444444444,0.476190476,0.46031746,1
Ang Sorpresa,65,11,1.166666667,5.246153846,5.909090909,2.215384615,0,0.461538462,2.215384615,1.938461538,1.723076923,1.046153846,0.446153846,0.323076923,0.169230769,0.230769231,0.030769231,0.030769231,0.709558824,0.650735294,0.720588235,0.669117647,0.643382353,0.683823529,0.676470588,0.647058824,0.534313725,0.735294118,0.583333333,0.549019608,0.62254902,0.558823529,1
Ang Tabanog ni Isko,55,9,0,4.909090909,6.111111111,2.145454545,1,0.4,2.145454545,1.836363636,1.6,0.909090909,0.381818182,0.218181818,0.127272727,0.236363636,0.018181818,0.018181818,0.657276995,0.582159624,0.629107981,0.661971831,0.624413146,0.643192488,0.605633803,0.573248408,0.566878981,0.713375796,0.573248408,0.566878981,0.566878981,0.515923567,1
Ang Tabanog,53,11,0,4.79245283,4.818181818,2.113207547,0,0.245283019,2.113207547,1.867924528,1.566037736,0.886792453,0.20754717,0.150943396,0.075471698,0.113207547,0,0,0.631840796,0.60199005,0.611940299,0.60199005,0.592039801,0.606965174,0.621890547,0.583892617,0.536912752,0.704697987,0.476510067,0.55704698,0.483221477,0.483221477,1
Ang Tam-is nga Mansanas,158,24,1.789473684,4.987341772,6.583333333,2.14556962,2,0.518987342,2.14556962,1.778481013,1.481012658,0.841772152,0.436708861,0.265822785,0.259493671,0.398734177,0.050632911,0.012658228,0.656765677,0.635313531,0.655115512,0.655115512,0.638613861,0.656765677,0.646864686,0.606132075,0.549528302,0.764150943,0.58490566,0.570754717,0.683962264,0.573113208,1
Ang Tanaman ni Helen,71,12,1.153846154,4.845070423,5.916666667,2.084507042,0,0.352112676,2.084507042,1.830985915,1.605633803,0.929577465,0.281690141,0.183098592,0.169014085,0.23943662,0.014084507,0,0.58974359,0.556776557,0.622710623,0.582417582,0.582417582,0.58974359,0.564102564,0.534313725,0.475490196,0.666666667,0.529411765,0.504901961,0.539215686,0.514705882,1
Ang Tasa,34,7,0,4.176470588,4.857142857,1.852941176,0,0.352941176,1.852941176,1.588235294,1.147058824,0.735294118,0.235294118,0.058823529,0.117647059,0.176470588,0,0,0.675925926,0.666666667,0.694444444,0.685185185,0.703703704,0.712962963,0.703703704,0.506666667,0.48,0.68,0.44,0.506666667,0.466666667,0.493333333,1
Ang Tsinelas,56,9,0,4.892857143,6.222222222,2.125,0,0.303571429,2.125,1.821428571,1.625,0.910714286,0.25,0.214285714,0.125,0.178571429,0.017857143,0.017857143,0.599078341,0.539170507,0.571428571,0.548387097,0.529953917,0.557603687,0.552995392,0.546583851,0.50310559,0.683229814,0.527950311,0.47826087,0.559006211,0.51552795,1
Ang Tubig sa Gripo,56,10,0,4.821428571,5.6,2.107142857,0,0.375,2.107142857,1.767857143,1.571428571,0.821428571,0.303571429,0.125,0.196428571,0.196428571,0.017857143,0,0.570093458,0.528037383,0.551401869,0.5,0.560747664,0.518691589,0.509345794,0.5,0.512658228,0.708860759,0.443037975,0.588607595,0.544303797,0.411392405,1
Ang Tunghaan,52,11,0,5.538461538,4.727272727,2.403846154,1,0.442307692,2.403846154,2.173076923,1.730769231,1.057692308,0.423076923,0.384615385,0.153846154,0.307692308,0,0,0.652360515,0.613733906,0.669527897,0.635193133,0.626609442,0.643776824,0.639484979,0.592178771,0.508379888,0.69273743,0.558659218,0.530726257,0.547486034,0.547486034,1
Ang Unlan,26,6,0,4.846153846,4.333333333,1.923076923,0,0.615384615,1.923076923,1.5,1.692307692,0.923076923,0.615384615,0.269230769,0.346153846,0.346153846,0,0,0.7,0.66,0.68,0.68,0.67,0.69,0.72,0.608108108,0.486486486,0.702702703,0.486486486,0.513513514,0.581081081,0.594594595,1
Ang Upat ka Managsuon,50,9,0,5.28,5.555555556,2.34,2,0.4,2.34,1.94,1.78,0.86,0.36,0.24,0.1,0.2,0.02,0.02,0.694835681,0.666666667,0.676056338,0.694835681,0.685446009,0.671361502,0.661971831,0.656441718,0.54601227,0.779141104,0.625766871,0.607361963,0.613496933,0.650306748,1
Ang Utanon,51,13,0,5.490196078,3.923076923,2.37254902,0,0.431372549,2.37254902,2.019607843,1.901960784,1.039215686,0.411764706,0.254901961,0.137254902,0.235294118,0.058823529,0,0.6875,0.611607143,0.669642857,0.651785714,0.625,0.65625,0.642857143,0.603550296,0.514792899,0.698224852,0.627218935,0.520710059,0.621301775,0.568047337,1
Ang Xylophone,76,14,0,5.065789474,5.428571429,2.078947368,0,0.513157895,2.078947368,1.907894737,1.460526316,1.013157895,0.421052632,0.302631579,0.236842105,0.381578947,0.118421053,0,0.573770492,0.521311475,0.57704918,0.593442623,0.586885246,0.580327869,0.550819672,0.471365639,0.471365639,0.528634361,0.466960352,0.466960352,0.497797357,0.45814978,1
Ang Yoyo,24,7,0,4.208333333,3.428571429,1.916666667,0,0.25,1.916666667,1.625,1.166666667,0.708333333,0.25,0.125,0.083333333,0.083333333,0,0,0.61038961,0.480519481,0.597402597,0.493506494,0.506493506,0.493506494,0.493506494,0.388888889,0.314814815,0.574074074,0.277777778,0.314814815,0.333333333,0.314814815,1
Atis ug Tambis,36,7,0,4.694444444,5.142857143,1.916666667,1,0.5,1.916666667,1.472222222,1.638888889,0.944444444,0.472222222,0.25,0.25,0.305555556,0,0,0.630769231,0.523076923,0.484615385,0.607692308,0.623076923,0.607692308,0.592307692,0.282608696,0.293478261,0.543478261,0.282608696,0.326086957,0.304347826,0.369565217,1
Baha sa Tunghaan sa Inayagan,64,18,0,5.21875,3.555555556,2.296875,0,0.390625,2.296875,1.90625,1.578125,0.90625,0.359375,0.25,0.140625,0.28125,0.03125,0.015625,0.614814815,0.592592593,0.607407407,0.581481481,0.574074074,0.6,0.585185185,0.572815534,0.533980583,0.737864078,0.548543689,0.5,0.54368932,0.509708738,1
Balay ni Maya,35,7,0,4.485714286,5,1.942857143,0,0.285714286,1.942857143,1.742857143,1.4,0.942857143,0.228571429,0.142857143,0.2,0.2,0,0,0.644628099,0.628099174,0.669421488,0.661157025,0.644628099,0.669421488,0.661157025,0.689655172,0.643678161,0.747126437,0.632183908,0.586206897,0.609195402,0.620689655,1
Barangay Ko Ampingan Ko,88,9,1.111111111,4.943181818,9.777777778,2.034090909,0,0.488636364,2.034090909,1.818181818,1.545454545,0.931818182,0.340909091,0.272727273,0.181818182,0.352272727,0.011363636,0,0.747826087,0.730434783,0.771014493,0.750724638,0.730434783,0.762318841,0.730434783,0.734375,0.6484375,0.76953125,0.68359375,0.6875,0.6875,0.65234375,1
Buhok ni Mila,47,8,0,4.29787234,5.875,1.85106383,0,0.29787234,1.85106383,1.468085106,1.319148936,0.659574468,0.191489362,0.170212766,0.085106383,0.212765957,0.021276596,0.021276596,0.451612903,0.412903226,0.451612903,0.464516129,0.451612903,0.438709677,0.406451613,0.409090909,0.354545455,0.518181818,0.309090909,0.354545455,0.363636364,0.318181818,1
Dagan,26,8,0,5.230769231,3.25,2.269230769,0,0.192307692,2.269230769,2.115384615,1.884615385,1.076923077,0.192307692,0.115384615,0.115384615,0.115384615,0.038461538,0,0.681818182,0.663636364,0.690909091,0.690909091,0.690909091,0.681818182,0.7,0.647058824,0.6,0.717647059,0.494117647,0.529411765,0.529411765,0.517647059,1
Duha ka Higala,67,11,1.083333333,4.298507463,6.090909091,2.029850746,1,0.134328358,2.029850746,1.835820896,1.208955224,0.791044776,0.089552239,0.059701493,0.074626866,0.104477612,0,0,0.624434389,0.57918552,0.624434389,0.656108597,0.615384615,0.619909502,0.606334842,0.529032258,0.419354839,0.651612903,0.464516129,0.438709677,0.516129032,0.470967742,1
Gaihap ug Iring,278,31,2.9,4.514388489,8.967741935,1.870503597,9,0.607913669,1.870503597,1.345323741,1.316546763,0.715827338,0.438848921,0.309352518,0.212230216,0.338129496,0.075539568,0.035971223,0.40392562,0.378099174,0.387396694,0.445247934,0.443181818,0.415289256,0.421487603,0.343839542,0.435530086,0.44269341,0.426934097,0.459885387,0.43982808,0.448424069,1
Kaka ni Katkat,31,6,0,4.258064516,5.166666667,1.870967742,0,0.387096774,1.870967742,1.64516129,1.129032258,0.806451613,0.35483871,0.193548387,0.129032258,0.258064516,0,0,0.693069307,0.673267327,0.693069307,0.683168317,0.683168317,0.693069307,0.683168317,0.535211268,0.549295775,0.661971831,0.422535211,0.563380282,0.507042254,0.436619718,1
Kaka,16,1,1.5,5.3125,16,2.625,0,0.125,2.625,2.25,1.625,1,0.0625,0,0.0625,0.0625,0,0,0.661764706,0.632352941,0.647058824,0.647058824,0.676470588,0.647058824,0.647058824,0.568627451,0.490196078,0.823529412,0.392156863,0.568627451,0.490196078,0.490196078,1
Kaloy Mag-uuma,38,8,0,4.736842105,4.75,2.184210526,0,0.236842105,2.184210526,1.815789474,1.5,0.789473684,0.236842105,0.184210526,0.131578947,0.184210526,0.026315789,0,0.608695652,0.565217391,0.572463768,0.586956522,0.601449275,0.601449275,0.586956522,0.520408163,0.479591837,0.663265306,0.479591837,0.489795918,0.520408163,0.510204082,1
Kari na ug mulupad!,68,16,0,5.264705882,4.25,2.161764706,0,0.426470588,2.161764706,1.867647059,1.897058824,1.014705882,0.397058824,0.132352941,0.102941176,0.132352941,0.014705882,0,0.636678201,0.657439446,0.702422145,0.678200692,0.671280277,0.698961938,0.667820069,0.665158371,0.542986425,0.71040724,0.805429864,0.65158371,0.819004525,0.78280543,1
Kasinatian sa Bukid,102,11,1.083333333,4.862745098,9.272727273,1.950980392,1,0.450980392,1.950980392,1.774509804,1.529411765,0.911764706,0.441176471,0.362745098,0.147058824,0.225490196,0.088235294,0,0.729591837,0.711734694,0.74744898,0.704081633,0.716836735,0.709183673,0.724489796,0.65625,0.621527778,0.743055556,0.638888889,0.611111111,0.597222222,0.597222222,1
Katkat Ta,26,8,0,4.576923077,3.25,1.884615385,0,0.346153846,1.884615385,1.769230769,1.346153846,1.115384615,0.346153846,0.346153846,0.230769231,0.346153846,0,0,0.655913978,0.634408602,0.64516129,0.64516129,0.64516129,0.655913978,0.64516129,0.441176471,0.470588235,0.617647059,0.426470588,0.514705882,0.426470588,0.426470588,1
Kinabuhi sa Alibangbang,53,6,0,4.943396226,8.833333333,2.113207547,0,0.433962264,2.113207547,1.679245283,1.660377358,0.886792453,0.377358491,0.264150943,0.188679245,0.245283019,0.094339623,0,0.703349282,0.626794258,0.708133971,0.703349282,0.645933014,0.684210526,0.669856459,0.611464968,0.630573248,0.796178344,0.694267516,0.630573248,0.713375796,0.694267516,1
Koko ni Osta,29,7,0,4.068965517,4.142857143,1.896551724,0,0.379310345,1.896551724,1.482758621,1,0.482758621,0.310344828,0.068965517,0.034482759,0.275862069,0.034482759,0.034482759,0.505617978,0.505617978,0.505617978,0.505617978,0.516853933,0.528089888,0.505617978,0.180327869,0.245901639,0.426229508,0.213114754,0.245901639,0.245901639,0.229508197,1
Magtutudlo,42,8,0,5.047619048,5.25,2.285714286,0,0.428571429,2.285714286,1.880952381,1.571428571,1.023809524,0.380952381,0.238095238,0.166666667,0.333333333,0.095238095,0,0.621301775,0.591715976,0.615384615,0.627218935,0.603550296,0.662721893,0.568047337,0.566929134,0.566929134,0.700787402,0.496062992,0.543307087,0.480314961,0.464566929,1
Mama sa Kama,18,2,0,4.666666667,9,2.277777778,0,0.111111111,2.277777778,2,1.333333333,0.888888889,0.111111111,0.055555556,0,0.055555556,0,0,0.666666667,0.651515152,0.636363636,0.651515152,0.666666667,0.651515152,0.651515152,0.5625,0.5,0.8125,0.4375,0.5625,0.4375,0.479166667,1
Mama,21,3,0,4.428571429,7,2,0,0.333333333,2,1.761904762,1.19047619,0.80952381,0.285714286,0.142857143,0.095238095,0.19047619,0.095238095,0,0.638888889,0.611111111,0.638888889,0.638888889,0.638888889,0.652777778,0.638888889,0.576923077,0.519230769,0.769230769,0.5,0.596153846,0.519230769,0.5,1
Mananom Kita,66,12,1.083333333,5.5,5.5,2.318181818,0,0.515151515,2.318181818,2.106060606,1.833333333,1.136363636,0.439393939,0.333333333,0.196969697,0.348484848,0.075757576,0.015151515,0.650847458,0.613559322,0.657627119,0.613559322,0.610169492,0.640677966,0.620338983,0.600877193,0.565789474,0.653508772,0.578947368,0.561403509,0.570175439,0.539473684,1
Manuroy Kita,64,12,1.181818182,5.203125,5.333333333,2.125,0,0.5,2.125,1.9375,1.6875,1.109375,0.421875,0.3125,0.28125,0.328125,0.046875,0,0.537313433,0.526119403,0.552238806,0.507462687,0.5,0.52238806,0.526119403,0.490196078,0.387254902,0.539215686,0.411764706,0.431372549,0.446078431,0.426470588,1
Mao ni si Yoyo Som,56,6,0,3.946428571,9.333333333,1.839285714,0,0.214285714,1.839285714,1.553571429,1.089285714,0.642857143,0.214285714,0.107142857,0.071428571,0.178571429,0.035714286,0,0.696969697,0.593939394,0.672727273,0.642424242,0.6,0.618181818,0.606060606,0.541284404,0.467889908,0.52293578,0.513761468,0.513761468,0.541284404,0.532110092,1
Mata ni Dina,31,6,0,4.290322581,5.166666667,1.870967742,0,0.322580645,1.870967742,1.64516129,1.225806452,0.774193548,0.225806452,0.161290323,0.064516129,0.193548387,0,0,0.617647059,0.578431373,0.62745098,0.656862745,0.656862745,0.647058824,0.568627451,0.638888889,0.513888889,0.694444444,0.527777778,0.541666667,0.527777778,0.513888889,1
Matmat,28,4,0,4.678571429,7,2,0,0.392857143,2,1.821428571,1.357142857,1,0.357142857,0.285714286,0.25,0.285714286,0.035714286,0,0.59223301,0.563106796,0.59223301,0.621359223,0.611650485,0.631067961,0.601941748,0.486842105,0.447368421,0.657894737,0.434210526,0.486842105,0.447368421,0.473684211,1
Mga Pangalan sa Bata,24,1,0,4.833333333,24,2,0,0.375,2,1.916666667,1.458333333,1.166666667,0.291666667,0.291666667,0.291666667,0.375,0,0,0.706521739,0.695652174,0.706521739,0.717391304,0.717391304,0.706521739,0.706521739,0.536231884,0.492753623,0.724637681,0.463768116,0.565217391,0.52173913,0.492753623,1
Nindot nga Ugma,67,12,0,5.014925373,5.583333333,2.074626866,0,0.47761194,2.074626866,1.791044776,1.537313433,0.970149254,0.402985075,0.28358209,0.179104478,0.373134328,0.014925373,0.014925373,0.652985075,0.638059701,0.671641791,0.638059701,0.626865672,0.641791045,0.645522388,0.606965174,0.567164179,0.711442786,0.587064677,0.567164179,0.582089552,0.567164179,1
Numero nga Usa hangtod Napulo,68,17,1.333333333,4.838235294,4,2.220588235,0,0.25,2.220588235,1.941176471,1.544117647,0.911764706,0.205882353,0.191176471,0.044117647,0.147058824,0.014705882,0,0.609375,0.56640625,0.6171875,0.625,0.59375,0.625,0.58203125,0.548913043,0.505434783,0.690217391,0.532608696,0.52173913,0.548913043,0.494565217,1
Paglimpyo sa Lawas,73,19,0,5.068493151,3.842105263,2.150684932,0,0.397260274,2.150684932,1.835616438,1.575342466,0.931506849,0.356164384,0.260273973,0.191780822,0.315068493,0.04109589,0.01369863,0.593856655,0.552901024,0.61774744,0.549488055,0.539249147,0.563139932,0.563139932,0.506912442,0.451612903,0.640552995,0.497695853,0.470046083,0.520737327,0.493087558,1
Pagluto,53,8,1.111111111,5.452830189,6.625,2.301886792,1,0.603773585,2.301886792,2.018867925,1.716981132,0.962264151,0.452830189,0.264150943,0.150943396,0.301886792,0.037735849,0,0.588983051,0.572033898,0.627118644,0.61440678,0.56779661,0.610169492,0.627118644,0.540983607,0.469945355,0.617486339,0.50273224,0.469945355,0.49726776,0.513661202,1
Pamilyang Racaza,101,24,1.32,5.316831683,4.208333333,2.425742574,2,0.336633663,2.425742574,2.138613861,1.683168317,0.920792079,0.306930693,0.227722772,0.099009901,0.207920792,0.03960396,0,0.658198614,0.593533487,0.678983834,0.62817552,0.591224018,0.632794457,0.581986143,0.639393939,0.551515152,0.745454545,0.587878788,0.584848485,0.596969697,0.572727273,1
Prutas sa Basket,39,5,0,4.923076923,7.8,1.897435897,0,0.615384615,1.897435897,1.666666667,1.461538462,0.897435897,0.512820513,0.358974359,0.256410256,0.41025641,0.051282051,0.025641026,0.516339869,0.503267974,0.516339869,0.54248366,0.54248366,0.516339869,0.522875817,0.408695652,0.391304348,0.460869565,0.382608696,0.426086957,0.382608696,0.391304348,1
Prutas ug Gulay,56,9,0,4.553571429,6.222222222,1.982142857,1,0.339285714,1.982142857,1.678571429,1.464285714,0.75,0.214285714,0.160714286,0.142857143,0.232142857,0.017857143,0,0.623115578,0.592964824,0.638190955,0.633165829,0.608040201,0.64321608,0.603015075,0.489655172,0.503448276,0.668965517,0.496551724,0.510344828,0.482758621,0.482758621,1
Relo ni Willy,43,13,0,4.953488372,3.307692308,2.139534884,0,0.348837209,2.139534884,1.953488372,1.488372093,0.976744186,0.325581395,0.209302326,0.093023256,0.139534884,0.023255814,0,0.615384615,0.538461538,0.603550296,0.633136095,0.573964497,0.609467456,0.556213018,0.563492063,0.484126984,0.611111111,0.484126984,0.468253968,0.468253968,0.412698413,1
Sa Dagat,37,7,0,4.567567568,5.285714286,1.918918919,0,0.405405405,1.918918919,1.675675676,1.405405405,0.864864865,0.351351351,0.27027027,0.162162162,0.243243243,0.027027027,0,0.590909091,0.568181818,0.590909091,0.621212121,0.598484848,0.613636364,0.583333333,0.5625,0.489583333,0.6875,0.510416667,0.479166667,0.53125,0.5,1
Sa Zoo,70,9,0,4.785714286,7.777777778,2.042857143,0,0.471428571,2.042857143,1.685714286,1.5,0.857142857,0.428571429,0.285714286,0.114285714,0.242857143,0.014285714,0,0.628787879,0.575757576,0.636363636,0.621212121,0.602272727,0.625,0.587121212,0.533333333,0.497435897,0.682051282,0.502564103,0.507692308,0.512820513,0.507692308,1
Saya ni Mama,35,7,0,4.028571429,5,1.828571429,0,0.2,1.828571429,1.6,1.171428571,0.771428571,0.2,0.057142857,0.057142857,0.057142857,0.028571429,0,0.685714286,0.676190476,0.685714286,0.704761905,0.704761905,0.685714286,0.704761905,0.614285714,0.471428571,0.757142857,0.457142857,0.485714286,0.457142857,0.457142857,1
Si Balaraw,228,15,1.5625,4.907894737,15.2,2.092105263,9,0.447368421,2.092105263,1.824561404,1.513157895,0.855263158,0.324561404,0.24122807,0.184210526,0.342105263,0.021929825,0,0.673033708,0.652808989,0.697752809,0.637078652,0.623595506,0.665168539,0.646067416,0.648036254,0.540785498,0.632930514,0.569486405,0.543806647,0.598187311,0.583081571,1
Si Boboy ug Dodoy,80,12,1.545454545,4.9,6.666666667,2.0125,1,0.35,2.0125,1.8125,1.625,0.95,0.325,0.225,0.2,0.25,0.0125,0,0.627831715,0.605177994,0.656957929,0.621359223,0.579288026,0.618122977,0.614886731,0.597345133,0.553097345,0.699115044,0.561946903,0.539823009,0.548672566,0.526548673,1
Si Cardo,66,11,0,4.5,6,1.939393939,0,0.333333333,1.939393939,1.757575758,1.333333333,0.772727273,0.287878788,0.242424242,0.060606061,0.242424242,0,0,0.552173913,0.513043478,0.57826087,0.526086957,0.52173913,0.556521739,0.534782609,0.506097561,0.457317073,0.573170732,0.457317073,0.420731707,0.487804878,0.445121951,1
Si Diday,34,6,0,4.235294118,5.666666667,1.911764706,0,0.205882353,1.911764706,1.558823529,1.294117647,0.647058824,0.176470588,0.088235294,0.058823529,0.058823529,0.029411765,0,0.663636364,0.645454545,0.672727273,0.654545455,0.690909091,0.690909091,0.654545455,0.552631579,0.592105263,0.828947368,0.552631579,0.565789474,0.631578947,0.618421053,1
Si Kabang ug ang Puting Iring,133,14,1.6,4.443609023,9.5,1.857142857,1,0.503759398,1.857142857,1.496240602,1.37593985,0.676691729,0.413533835,0.330827068,0.060150376,0.187969925,0.007518797,0,0.733624454,0.711790393,0.746724891,0.716157205,0.757641921,0.72489083,0.720524017,0.692307692,0.627692308,0.763076923,0.661538462,0.68,0.698461538,0.664615385,1
Si Kabang,60,10,1.090909091,4.633333333,6,2.016666667,0,0.383333333,2.016666667,1.65,1.466666667,0.75,0.316666667,0.25,0.066666667,0.166666667,0,0,0.685185185,0.657407407,0.699074074,0.675925926,0.689814815,0.685185185,0.657407407,0.636363636,0.506493506,0.733766234,0.558441558,0.590909091,0.564935065,0.590909091,1
Si kokoy ug Si Kakay,126,17,1.277777778,4.785714286,7.411764706,2.071428571,1,0.388888889,2.071428571,1.801587302,1.484126984,0.904761905,0.341269841,0.238095238,0.174603175,0.293650794,0.03968254,0.007936508,0.587737844,0.55602537,0.613107822,0.602536998,0.581395349,0.610993658,0.570824524,0.5625,0.451704545,0.585227273,0.488636364,0.454545455,0.477272727,0.463068182,1
Si kokoy,126,17,1.277777778,4.785714286,7.411764706,2.071428571,1,0.388888889,2.071428571,1.801587302,1.484126984,0.904761905,0.341269841,0.238095238,0.174603175,0.293650794,0.03968254,0.007936508,0.587737844,0.55602537,0.613107822,0.602536998,0.581395349,0.610993658,0.570824524,0.5625,0.451704545,0.585227273,0.488636364,0.454545455,0.477272727,0.463068182,1
Si Lando,108,10,1.090909091,5.472222222,10.8,2.490740741,4,0.425925926,2.490740741,2.018518519,1.722222222,0.990740741,0.37962963,0.296296296,0.222222222,0.351851852,0.027777778,0,0.489626556,0.458506224,0.495850622,0.514522822,0.512448133,0.51659751,0.493775934,0.429333333,0.464,0.517333333,0.424,0.429333333,0.450666667,0.450666667,1
Si Leny,100,10,1.454545455,4.45,10,1.9,0,0.34,1.9,1.63,1.42,0.88,0.3,0.23,0.11,0.22,0.03,0.01,0.626086957,0.585507246,0.631884058,0.628985507,0.623188406,0.626086957,0.6,0.582995951,0.481781377,0.684210526,0.558704453,0.574898785,0.550607287,0.566801619,1
Si Lolo Lito,39,7,0,4.512820513,5.571428571,1.974358974,0,0.384615385,1.974358974,1.615384615,1.41025641,0.846153846,0.358974359,0.230769231,0.128205128,0.153846154,0.051282051,0,0.569343066,0.496350365,0.562043796,0.627737226,0.605839416,0.598540146,0.525547445,0.545454545,0.505050505,0.636363636,0.464646465,0.535353535,0.515151515,0.484848485,1
Si Mama og si Tamtam,25,5,0,4.28,5,1.88,0,0.36,1.88,1.64,1.16,0.84,0.32,0.2,0.16,0.28,0,0,0.670731707,0.646341463,0.658536585,0.682926829,0.670731707,0.670731707,0.658536585,0.413793103,0.344827586,0.775862069,0.310344828,0.517241379,0.413793103,0.344827586,1
Si Manang Tina,66,11,0,4.53030303,6,1.954545455,0,0.409090909,1.954545455,1.696969697,1.333333333,0.818181818,0.348484848,0.242424242,0.106060606,0.212121212,0.03030303,0,0.725321888,0.708154506,0.678111588,0.738197425,0.721030043,0.751072961,0.733905579,0.708333333,0.619047619,0.791666667,0.666666667,0.630952381,0.696428571,0.666666667,1
Si Maring,47,13,0,5.063829787,3.615384615,2.170212766,0,0.340425532,2.170212766,1.978723404,1.617021277,1,0.29787234,0.29787234,0.127659574,0.170212766,0.021276596,0,0.740740741,0.650793651,0.71957672,0.71957672,0.71957672,0.693121693,0.677248677,0.744680851,0.65248227,0.737588652,0.581560284,0.645390071,0.645390071,0.624113475,1
Si Mayde,64,11,0,4.65625,5.818181818,2.078125,0,0.34375,2.078125,1.8125,1.390625,0.875,0.28125,0.21875,0.078125,0.234375,0.03125,0,0.676724138,0.599137931,0.685344828,0.642241379,0.646551724,0.646551724,0.629310345,0.586826347,0.556886228,0.71257485,0.580838323,0.538922156,0.574850299,0.532934132,1
Si Navy ug si Bora,48,9,0,4.229166667,5.333333333,1.854166667,0,0.270833333,1.854166667,1.583333333,1.208333333,0.770833333,0.208333333,0.166666667,0.083333333,0.104166667,0.020833333,0.020833333,0.623376623,0.616883117,0.61038961,0.636363636,0.62987013,0.662337662,0.61038961,0.528301887,0.443396226,0.603773585,0.462264151,0.509433962,0.481132075,0.528301887,1
Si Nida ug Pina,31,6,0,3.838709677,5.166666667,1.806451613,0,0.064516129,1.806451613,1.612903226,1.032258065,0.677419355,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0,0.590909091,0.579545455,0.625,0.590909091,0.602272727,0.602272727,0.590909091,0.482758621,0.586206897,0.689655172,0.482758621,0.5,0.586206897,0.551724138,1
Si Nino,66,18,1.052631579,4.984848485,3.666666667,2.106060606,0,0.393939394,2.106060606,1.878787879,1.53030303,0.96969697,0.363636364,0.287878788,0.242424242,0.287878788,0.075757576,0.03030303,0.619230769,0.584615385,0.623076923,0.607692308,0.588461538,0.611538462,0.596153846,0.552083333,0.536458333,0.65625,0.463541667,0.489583333,0.53125,0.473958333,1
