book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tag_bigram_sim,bik_bigram_sim,ceb_bigram_sim,hil_bigram_sim,rin_bigram_sim,min_bigram_sim,kar_bigram_sim,tag_trigram_sim,bik_trigram_sim,ceb_trigam_sim,hil_trigam_sim,rin_trigam_sim,min_trigam_sim,kar_trigam_sim,grade_level
Ang_Gusto_ni_Dina___Kinaray-a-v12022.08.26T085017,246,34,1.392857143,4.890243902,7.235294118,1.947154472,7,0.678861789,1.947154472,1.605691057,1.321138211,0.837398374,0.573170732,0.418699187,0.227642276,0.43902439,0.056910569,0.008130081,0.424788136,0.391949153,0.431144068,0.44809322,0.458686441,0.461864407,0.457627119,0.413892909,0.477568741,0.393632417,0.529667149,0.577424023,0.573082489,0.645441389,2
Ang_Kuon_ni_Tatay___Kinaray-a-v12022.08.30T033737,271,29,1.869565217,4.771217712,9.344827586,1.933579336,9,0.560885609,1.933579336,1.575645756,1.405904059,0.793357934,0.446494465,0.317343173,0.199261993,0.361623616,0.055350554,0.007380074,0.50295858,0.479289941,0.49408284,0.50887574,0.490138067,0.506903353,0.528599606,0.442645074,0.496626181,0.446693657,0.529014845,0.564102564,0.558704453,0.655870445,2
Ang_MAKA_KAG_INDI_MAKA___Kinaray-a,67,26,1.75,5.029850746,2.576923077,2.208955224,1,0.552238806,2.208955224,1.641791045,1.731343284,0.820895522,0.552238806,0.149253731,0.104477612,0.313432836,0.014925373,0,0.747211896,0.762081784,0.70260223,0.747211896,0.788104089,0.799256506,0.773234201,0.746268657,0.656716418,0.711442786,0.776119403,0.726368159,0.721393035,0.776119403,2
Ang_Minuro_kang_Rosas___Kinaray-a-v12022.09.01T020842,647,49,1.613636364,4.854714065,13.20408163,1.945904173,17,0.633693972,1.945904173,1.680061824,1.41885626,0.839258114,0.44049459,0.276661515,0.200927357,0.445131376,0.061823802,0.001545595,0.643841167,0.630470016,0.61547812,0.637358185,0.631685575,0.63897893,0.645461912,0.601666667,0.577777778,0.583888889,0.641111111,0.613888889,0.652777778,0.705555556,2
Ang_Pagpasakup_ni_Leona_sa_Kadang___Kinaray-a-v12022.08.26T090424,383,41,1.6875,5,9.341463415,2.044386423,16,0.613577023,2.044386423,1.697127937,1.441253264,0.851174935,0.449086162,0.295039164,0.234986945,0.428198433,0.044386423,0.002610966,0.540983607,0.536393443,0.525245902,0.558032787,0.543606557,0.561967213,0.571147541,0.445127305,0.52238806,0.460930641,0.551360843,0.558384548,0.601404741,0.652326602,2
Ang_Prinsipe_kag_si_Inyak_Tigre___Kinaray-a-v12022.05.27T005531,474,68,1.522727273,4.883966245,6.970588235,2.008438819,17,0.567510549,2.008438819,1.748945148,1.483122363,0.951476793,0.447257384,0.297468354,0.225738397,0.400843882,0.052742616,0,0.703218767,0.702673213,0.689579924,0.70212766,0.703764321,0.710856519,0.715766503,0.724316334,0.58684405,0.623059867,0.629711752,0.603843311,0.666666667,0.696969697,2
Ang_Sikreto_kang_Pagkamalimpiyo___Kinaray-a-v12022.08.23T095516,699,108,1.893617021,4.859799714,6.472222222,2.010014306,20,0.472103004,2.010014306,1.705293276,1.477825465,0.889842632,0.384835479,0.251788269,0.187410587,0.333333333,0.052932761,0.001430615,0.619439252,0.613457944,0.618691589,0.613084112,0.607102804,0.624299065,0.632897196,0.512257406,0.472420838,0.530643514,0.539836568,0.496424923,0.550051073,0.62308478,2
Ang_Una_nga_Operasyon_ni_Dr._Sam___Kinaray-a-v12022.09.02T080535,1037,116,1.515463918,4.653809065,8.939655172,1.895853423,29,0.488910318,1.895853423,1.658630665,1.383799421,0.859209257,0.367405979,0.255544841,0.184185149,0.352941176,0.029893925,0.00289296,0.653191489,0.646542553,0.648404255,0.652659574,0.64787234,0.661170213,0.668882979,0.585185185,0.537407407,0.58962963,0.595925926,0.565925926,0.619259259,0.682592593,2
Ano_ang_Kinaiya_ni_Iput-iput____Kinaray-a-v12022.08.30T034631,296,27,2,5.300675676,10.96296296,2.182432432,18,0.577702703,2.182432432,1.807432432,1.706081081,0.942567568,0.449324324,0.283783784,0.22972973,0.381756757,0.047297297,0.003378378,0.542561655,0.533015115,0.522673031,0.542561655,0.526650756,0.539379475,0.559268099,0.461052632,0.518947368,0.476842105,0.568421053,0.553684211,0.588421053,0.635789474,2
Espesyal_nga_Regalo_kay_Ling___Kinaray-a-v12022.08.30T040006,298,42,1.894736842,4.755033557,7.095238095,1.899328859,9,0.583892617,1.899328859,1.543624161,1.399328859,0.815436242,0.432885906,0.261744966,0.22147651,0.406040268,0.073825503,0.003355705,0.48381295,0.473920863,0.461330935,0.491906475,0.488309353,0.489208633,0.508093525,0.350985222,0.417487685,0.363300493,0.458128079,0.472906404,0.5,0.561576355,2
Gal-um_kang_Basura___Kinaray-a-v12022.09.02T090131,762,87,1.462686567,4.952755906,8.75862069,2.045931759,24,0.54855643,2.045931759,1.791338583,1.481627297,0.896325459,0.402887139,0.280839895,0.194225722,0.387139108,0.056430446,0.005249344,0.62789916,0.611764706,0.607731092,0.627226891,0.618823529,0.636302521,0.636302521,0.560751949,0.524071527,0.550206327,0.56350298,0.557083906,0.603392939,0.645575424,2
Hoy_Makaw!___Kinaray-a-v12022.08.31T075213,514,49,2.151515152,5.1692607,10.48979592,2.06614786,22,0.6692607,2.06614786,1.791828794,1.517509728,0.906614786,0.463035019,0.340466926,0.254863813,0.509727626,0.071984436,0.015564202,0.56921633,0.559831065,0.546222431,0.561238855,0.541529798,0.563115908,0.582355702,0.464928616,0.490999379,0.474860335,0.505276226,0.52638113,0.557417753,0.590937306,2
Indi_Pagbagtinga_ang_Lingganay!___Kinaray-a-v12022.08.26T034250,454,57,1.891891892,5.235682819,7.964912281,2.105726872,20,0.68061674,2.105726872,1.748898678,1.579295154,0.936123348,0.559471366,0.339207048,0.279735683,0.475770925,0.079295154,0.002202643,0.562303665,0.567539267,0.531413613,0.576963351,0.57382199,0.585340314,0.591623037,0.507947478,0.515549413,0.483759502,0.578438148,0.570145128,0.592950933,0.653075328,2
Iput-iput___Kinaray-a-v12022.09.05T020138,415,38,2.75,5.286746988,10.92105263,2.142168675,21,0.636144578,2.142168675,1.826506024,1.621686747,0.975903614,0.460240964,0.308433735,0.248192771,0.46746988,0.06746988,0.021686747,0.542093288,0.527872582,0.523890785,0.553469852,0.529010239,0.539817975,0.556882821,0.435897436,0.477375566,0.436651584,0.521870287,0.516591252,0.552790347,0.595776772,2
Kun_Mag-uran___Kinaray-a-v12022.09.05T024758,367,55,1.666666667,5.098092643,6.672727273,2.08719346,16,0.602179837,2.08719346,1.713896458,1.550408719,0.915531335,0.474114441,0.316076294,0.228882834,0.395095368,0.04359673,0.005449591,0.557267247,0.550569324,0.542531815,0.576021433,0.56664434,0.579370395,0.59209645,0.489722967,0.537086685,0.495084897,0.572832887,0.588918677,0.643431635,0.693476318,2
Lights!_Camera!_Action!___Kinaray-a-v12022.09.04T075823,1135,99,1.894736842,4.8969163,11.46464646,2.081057269,45,0.554185022,2.081057269,1.73215859,1.447577093,0.84845815,0.429955947,0.24845815,0.227312775,0.418502203,0.043171806,0.006167401,0.609995436,0.607028754,0.602692834,0.607485167,0.59493382,0.618895482,0.621405751,0.526135657,0.507156192,0.544803983,0.553515868,0.516179216,0.569072806,0.628500311,2
Lupad_Banog_Lupad!___Kinaray-a-v12022.09.05T030342,514,53,1.756097561,5.079766537,9.698113208,2.093385214,24,0.558365759,2.093385214,1.782101167,1.552529183,0.891050584,0.426070039,0.291828794,0.204280156,0.404669261,0.046692607,0.003891051,0.595775324,0.601536246,0.597215554,0.615458473,0.596735478,0.614978397,0.640902544,0.558691469,0.558050032,0.568954458,0.619627967,0.603592046,0.650416934,0.699807569,2
Mahimo_Ko_Ang_Tanan___Kinaray-a-v12023.03.06T094141,101,15,1.285714286,5.138613861,6.733333333,2.148514851,2,0.504950495,2.148514851,1.98019802,1.594059406,1.01980198,0.405940594,0.346534653,0.148514851,0.316831683,0.04950495,0.01980198,0.698296837,0.708029197,0.708029197,0.686131387,0.710462287,0.763990268,0.725060827,0.663366337,0.617161716,0.673267327,0.716171617,0.584158416,0.706270627,0.765676568,2
Makakita_Ako_ka_Mayad___Kinaray-a,162,21,1.8,4.271604938,7.714285714,1.851851852,2,0.37654321,1.851851852,1.512345679,1.240740741,0.709876543,0.277777778,0.154320988,0.080246914,0.240740741,0.024691358,0,0.646946565,0.675572519,0.675572519,0.666030534,0.677480916,0.704198473,0.667938931,0.695290859,0.587257618,0.686980609,0.695290859,0.63434903,0.656509695,0.742382271,2
MAKASAKA_AKO!___Kinaray-a,88,17,1.083333333,5.056818182,5.176470588,1.943181818,0,0.488636364,1.943181818,1.545454545,1.443181818,0.840909091,0.420454545,0.340909091,0.147727273,0.272727273,0.034090909,0.022727273,0.657971014,0.660869565,0.672463768,0.660869565,0.666666667,0.672463768,0.675362319,0.616326531,0.657142857,0.579591837,0.710204082,0.616326531,0.693877551,0.73877551,2
Masarangan_Man_Dya_ni_Duma!___Kinaray-a-v12022.08.30T093425,470,57,1.863636364,4.891489362,8.245614035,2.019148936,14,0.536170213,2.019148936,1.74893617,1.434042553,0.891489362,0.421276596,0.272340426,0.219148936,0.380851064,0.04893617,0.004255319,0.583333333,0.555187638,0.553532009,0.58388521,0.572847682,0.586644592,0.584437086,0.497744361,0.533834586,0.490977444,0.570676692,0.563157895,0.608270677,0.695488722,2
Meow_Meow___Kinaray-a-v12022.09.04T021628,615,65,2.212121212,5.07804878,9.461538462,2.040650407,21,0.624390244,2.040650407,1.754471545,1.484552846,0.881300813,0.45203252,0.320325203,0.250406504,0.479674797,0.069918699,0.016260163,0.579010856,0.576598311,0.556493768,0.578608766,0.569762766,0.579815038,0.596702855,0.487358795,0.500268962,0.485745024,0.535233997,0.515330823,0.583109198,0.611081226,2
Mga_Gurang_kag_Libayun_nga_Lalaki___Kinaray-a-v12022.08.30T094438,294,30,1.565217391,4.724489796,9.8,1.914965986,8,0.581632653,1.914965986,1.574829932,1.353741497,0.782312925,0.387755102,0.24829932,0.19047619,0.37755102,0.047619048,0.006802721,0.529789184,0.544454629,0.522456462,0.54812099,0.543538038,0.546287809,0.560953254,0.462406015,0.527568922,0.438596491,0.555137845,0.588972431,0.615288221,0.675438596,2
Nakita_ni_Imok_si_Imak___Kinaray-a-v12022.09.04T013115,230,27,1.65,4.873913043,8.518518519,2.013043478,10,0.565217391,2.013043478,1.552173913,1.5,0.769565217,0.395652174,0.22173913,0.22173913,0.352173913,0.069565217,0.013043478,0.482446206,0.476783692,0.4801812,0.508493771,0.483578709,0.516421291,0.513023783,0.411042945,0.495398773,0.45398773,0.562883436,0.573619632,0.590490798,0.685582822,2
Nanamian_Ako_Kang_Mga_Kolor___Kinaray-a,205,31,0,4.72195122,6.612903226,1.96097561,3,0.468292683,1.96097561,1.658536585,1.43902439,0.746341463,0.326829268,0.224390244,0.097560976,0.32195122,0.019512195,0.004878049,0.661822985,0.644649934,0.64993395,0.673712021,0.673712021,0.644649934,0.644649934,0.584249084,0.553113553,0.58974359,0.564102564,0.659340659,0.575091575,0.635531136,2
Ontoy_Bomba___Kinaray-a-v12022.08.30T095330,453,54,2.133333333,4.781456954,8.388888889,1.966887417,11,0.556291391,1.966887417,1.607064018,1.459161148,0.836644592,0.459161148,0.29580574,0.214128035,0.395143488,0.037527594,0.006622517,0.514335869,0.496781744,0.504388531,0.519016969,0.508484494,0.522527794,0.541837332,0.438694268,0.453025478,0.437898089,0.480095541,0.47611465,0.488057325,0.544585987,2
Sin-o_ang_Manunudlo_Ko_sa_Abre-Klase____Kinaray-a-v12022.09.04T091544,290,42,1.548387097,4.806896552,6.904761905,1.968965517,9,0.54137931,1.968965517,1.586206897,1.44137931,0.827586207,0.410344828,0.268965517,0.213793103,0.368965517,0.065517241,0.010344828,0.491308326,0.484903934,0.470265325,0.5105215,0.494053065,0.505032022,0.526989936,0.401997503,0.456928839,0.421972534,0.491885144,0.530586767,0.536828964,0.611735331,2
Si_Baki_Baka___Kinaray-a,58,18,1.272727273,4.551724138,3.222222222,1.931034483,2,0.379310345,1.931034483,1.74137931,1.344827586,0.948275862,0.327586207,0.224137931,0.103448276,0.172413793,0.017241379,0,0.697560976,0.717073171,0.72195122,0.697560976,0.72195122,0.726829268,0.717073171,0.678082192,0.636986301,0.609589041,0.684931507,0.671232877,0.657534247,0.671232877,2
Si_Bantalaan_kag_ang_Pula_nga_Gusu___Kinaray-a-v12022.09.05T035623,887,105,1.438356164,4.877113867,8.447619048,2.037204059,28,0.484780158,2.037204059,1.781285231,1.463359639,0.88951522,0.361894025,0.24464487,0.18940248,0.359639233,0.03156708,0.001127396,0.663357664,0.649343066,0.650510949,0.655766423,0.63270073,0.656058394,0.672116788,0.604109048,0.559067562,0.595021731,0.625839589,0.588700119,0.620703279,0.676807586,2
Adlaw_kag_Gabii___Kinaray-a,282,19,1.421052632,4.684397163,14.84210526,1.907801418,6,0.609929078,1.907801418,1.421985816,1.418439716,0.79787234,0.475177305,0.234042553,0.241134752,0.407801418,0.070921986,0.028368794,0.468208092,0.490366089,0.449903661,0.5,0.500963391,0.49132948,0.522157996,0.401324503,0.434437086,0.445033113,0.548344371,0.454304636,0.547019868,0.57218543,3
Adlaw_Nga_Nagpaeskwelahan_Ang_Mga_Laswa___Kinaray-a,530,47,1.5,4.826415094,11.27659574,2.005660377,22,0.543396226,2.005660377,1.80754717,1.339622642,0.835849057,0.375471698,0.254716981,0.156603774,0.445283019,0.024528302,0.003773585,0.715568862,0.732035928,0.716067864,0.709081836,0.696107784,0.720558882,0.728542914,0.651274983,0.61337009,0.66505858,0.645761544,0.602343212,0.669882839,0.678842178,3
Ako_Isara_Ka_Kuneho___Kinaray-a,331,46,1.425,4.81570997,7.195652174,2.063444109,5,0.383685801,2.063444109,1.858006042,1.513595166,0.951661631,0.32326284,0.253776435,0.157099698,0.256797583,0.018126888,0.003021148,0.7144,0.7248,0.6928,0.6928,0.7128,0.7,0.748,0.637969095,0.630242826,0.681015453,0.69205298,0.637969095,0.654525386,0.728476821,3
Amigo_kag_Amiga_sa_Sarayuhan___Kinaray-a-v12022.08.31T040549,324,36,1.666666667,5.083333333,9,2.080246914,17,0.540123457,2.080246914,1.734567901,1.604938272,0.913580247,0.410493827,0.283950617,0.185185185,0.351851852,0.043209877,0.00308642,0.583969466,0.576335878,0.569465649,0.584732824,0.565648855,0.580916031,0.6,0.503582395,0.539406346,0.514841351,0.582395087,0.586489253,0.625383828,0.679631525,3
Ang_Abyan_para_sa_iki_nga_Kanding___Kinaray-a,695,90,1.507936508,4.815827338,7.722222222,1.961151079,18,0.605755396,1.961151079,1.722302158,1.316546763,0.867625899,0.471942446,0.325179856,0.227338129,0.438848921,0.094964029,0.005755396,0.675840979,0.680428135,0.668577982,0.684250765,0.684250765,0.703746177,0.697629969,0.64973545,0.564021164,0.584126984,0.629100529,0.59047619,0.630687831,0.654497354,3
Ang_Bag-o_nga_Iningud_ni_Samlagi___Kinaray-a-v12022.08.23T102112,507,58,1.531914894,4.946745562,8.74137931,2.047337278,20,0.554240631,2.047337278,1.775147929,1.477317554,0.923076923,0.420118343,0.284023669,0.224852071,0.41025641,0.035502959,0.001972387,0.626130653,0.626130653,0.627638191,0.64120603,0.628140704,0.645728643,0.661809045,0.569012179,0.550744249,0.559539919,0.590663058,0.577807848,0.620433018,0.694181326,3
Ang_Bag-o_nga_Pantalon_para_sa_Bag-ong_Tuig___Kinaray-a-v12023.03.06T120243,496,49,1.238095238,4.58266129,10.12244898,1.919354839,8,0.433467742,1.919354839,1.727822581,1.356854839,0.858870968,0.320564516,0.237903226,0.161290323,0.330645161,0.02016129,0.002016129,0.707220011,0.701534963,0.702671973,0.715179079,0.710062536,0.715747584,0.729960205,0.676517572,0.591054313,0.625399361,0.6485623,0.60942492,0.668530351,0.698083067,3
Ang_Bata-bata_nga_Handum_ni_Amanda___Kinaray-a-v12022.09.05T005028,893,84,1.75,4.816349384,10.63095238,2.002239642,30,0.573348264,2.002239642,1.653975364,1.447928331,0.821948488,0.449048152,0.303471445,0.195968645,0.381858903,0.048152296,0.004479283,0.600593472,0.600296736,0.579228487,0.611869436,0.598813056,0.609495549,0.631750742,0.529820261,0.569444444,0.533088235,0.599673203,0.570261438,0.607026144,0.655228758,3
Ang_Darayawun_nga_Maestra___Kinaray-a-v12022.09.01T022744,637,65,1.862745098,4.821036107,9.8,2.018838305,23,0.522762951,2.018838305,1.671899529,1.397174254,0.797488226,0.405023548,0.241758242,0.180533752,0.370486656,0.045525903,0.003139717,0.59909166,0.592072667,0.571841453,0.601568951,0.589182494,0.605284889,0.616845582,0.480585256,0.515475521,0.499718627,0.555430501,0.562183455,0.585818796,0.642093416,3
Ang_Espesyal_nga_Drum___Kinaray-a-v12022.08.26T094256,436,72,1.472222222,4.912844037,6.055555556,1.981651376,17,0.612385321,1.981651376,1.603211009,1.467889908,0.855504587,0.458715596,0.279816514,0.252293578,0.422018349,0.050458716,0.004587156,0.57134434,0.560731132,0.558962264,0.586674528,0.568396226,0.591391509,0.599646226,0.479266348,0.5215311,0.476076555,0.561403509,0.562998405,0.611642743,0.651515152,3
Ang_Estorya_Kang_Kuneho_kag_Kang_Bau___Kinaray-a,476,32,1.78125,4.741596639,14.875,1.964285714,12,0.535714286,1.964285714,1.743697479,1.321428571,0.852941176,0.441176471,0.292016807,0.174369748,0.413865546,0.054621849,0.00210084,0.666477595,0.666477595,0.652297221,0.6704481,0.6704481,0.67498582,0.680090754,0.602048857,0.58392435,0.600472813,0.643026005,0.597320725,0.646966115,0.6643026,3
Ang_Fox_kag_Ang_Tinday___Kinaray-a,536,53,1.911111111,4.962686567,10.11320755,2.070895522,8,0.462686567,2.070895522,1.880597015,1.475746269,0.958955224,0.388059701,0.302238806,0.212686567,0.361940299,0.02238806,0.001865672,0.708751793,0.68914395,0.710664754,0.712099474,0.684361549,0.722142516,0.719273075,0.609980302,0.546946815,0.587655942,0.58305975,0.554826001,0.581746553,0.607353907,3
Ang_Ginakahadlukan_ni_Kuneho____Kinaray-a,357,33,1.5,5.257703081,10.81818182,2.109243697,18,0.537815126,2.109243697,1.966386555,1.607843137,1.011204482,0.414565826,0.308123249,0.19047619,0.37535014,0.033613445,0.00280112,0.69184492,0.700534759,0.676470588,0.689171123,0.685828877,0.694518717,0.707887701,0.654431513,0.650850492,0.66786034,0.691136974,0.60340197,0.666965085,0.706356312,3
Ang_Handum_ni_Junjun___Kinaray-a-v12022.09.01T010937,830,106,1.686746988,4.93253012,7.830188679,1.959036145,31,0.584337349,1.959036145,1.714457831,1.48313253,0.945783133,0.468674699,0.320481928,0.236144578,0.414457831,0.057831325,0.008433735,0.622414325,0.620253165,0.609138623,0.622105588,0.610373572,0.627045384,0.64217351,0.539941447,0.516938519,0.52363028,0.556252614,0.539523212,0.582601422,0.624424927,3
Ang_Handum_ni_Kanding_Gamay___Kinaray-a,314,53,1.314285714,4.74522293,5.924528302,1.904458599,11,0.557324841,1.904458599,1.703821656,1.375796178,0.955414013,0.464968153,0.318471338,0.257961783,0.401273885,0.082802548,0.00955414,0.702936097,0.706390328,0.70552677,0.708117444,0.722797927,0.740932642,0.727979275,0.69407497,0.590084643,0.642079807,0.703748489,0.628778718,0.69165659,0.724304716,3
Ang_Handum_ni_May_nga_Makakita_ka_Dagat___Kinaray-a,597,54,2.052631579,4.278056951,11.05555556,1.804020101,9,0.34840871,1.804020101,1.59798995,1.202680067,0.726968174,0.246231156,0.165829146,0.083752094,0.266331658,0.013400335,0.003350084,0.708762887,0.704123711,0.696907216,0.690721649,0.706185567,0.705154639,0.692783505,0.638763198,0.585972851,0.640271493,0.652337858,0.58974359,0.652337858,0.699095023,3
Ang_Hari_kang_Ginharian_kang_Takas___Kinaray-a,519,46,1.977272727,4.493256262,11.2826087,1.894026975,6,0.431599229,1.894026975,1.67822736,1.29672447,0.813102119,0.337186898,0.21194605,0.123314066,0.275529865,0.01734104,0.001926782,0.745555556,0.761111111,0.728333333,0.742777778,0.739444444,0.744444444,0.768888889,0.683464567,0.637795276,0.652755906,0.658267717,0.61496063,0.681889764,0.719685039,3
Ang_Higante_nga_Electric_Fan___Kinaray-a-v12022.09.01T013526,504,47,2.28125,4.753968254,10.72340426,1.847222222,11,0.567460317,1.847222222,1.507936508,1.448412698,0.876984127,0.474206349,0.319444444,0.208333333,0.343253968,0.03968254,0.003968254,0.523607427,0.511405836,0.511405836,0.532625995,0.520424403,0.527320955,0.54801061,0.408563135,0.442670537,0.434687954,0.499274311,0.480406386,0.504354136,0.595791001,3
Ang_ibus_ni_Sinan___Kinaray-a,521,64,1.092592593,4.859884837,8.140625,1.865642994,5,0.581573896,1.865642994,1.60268714,1.439539347,0.896353167,0.464491363,0.330134357,0.176583493,0.351247601,0.049904031,0.003838772,0.68554095,0.669868554,0.682507583,0.685035389,0.672901921,0.693629929,0.682002022,0.632724719,0.606039326,0.632022472,0.660814607,0.594101124,0.662219101,0.709269663,3
Ang_Isganan_nga_Pispis___Kinaray-a-v12022.02.24T155701,405,32,1.5,4.879012346,12.65625,1.930864198,7,0.617283951,1.930864198,1.728395062,1.471604938,0.97037037,0.488888889,0.335802469,0.237037037,0.409876543,0.07654321,0.002469136,0.722613709,0.716848174,0.707238949,0.719410634,0.717488789,0.716848174,0.724535554,0.645470383,0.56184669,0.635017422,0.631533101,0.573170732,0.633275261,0.661149826,3
Ang_Karo___Kinaray-a-v12022.08.31T073917,572,71,2.425925926,4.673076923,8.056338028,1.938811189,15,0.480769231,1.938811189,1.681818182,1.365384615,0.863636364,0.368881119,0.244755245,0.192307692,0.347902098,0.045454545,0.003496503,0.636890391,0.64365041,0.613230324,0.648961854,0.645098986,0.64703042,0.649927571,0.534045394,0.550734312,0.554072096,0.576769025,0.59212283,0.598130841,0.658878505,3
Ang_Kuti_kag_ang_Ayam_Nagsipal_Kang_Soccer___Kinaray-a,510,75,1.206896552,4.941176471,6.8,1.876470588,10,0.596078431,1.876470588,1.590196078,1.460784314,0.929411765,0.490196078,0.323529412,0.192156863,0.347058824,0.052941176,0.023529412,0.66007103,0.682394723,0.659056317,0.664129883,0.676306443,0.671232877,0.697108067,0.605059733,0.611384399,0.593815882,0.664089951,0.596626845,0.664089951,0.742094167,3
Ang_Maimon_nga_Gal-um___Kinaray-a-v12022.09.01T015445,581,54,1.708333333,4.812392427,10.75925926,1.970740103,18,0.497418244,1.970740103,1.666092943,1.512908778,0.893287435,0.39242685,0.220309811,0.199655766,0.339070568,0.048192771,0.005163511,0.634826325,0.636197441,0.615630713,0.631170018,0.62202925,0.638939671,0.661334552,0.549180328,0.526481715,0.591424968,0.623581337,0.568726356,0.645649433,0.703026482,3
Ang_Maisug_nga_si_Tori___Kinaray-a-v12022.09.04T062303,662,91,1.453125,4.924471299,7.274725275,2.03021148,29,0.527190332,2.03021148,1.737160121,1.493957704,0.892749245,0.395770393,0.270392749,0.193353474,0.367069486,0.03776435,0.001510574,0.606907256,0.598758246,0.600698487,0.61233993,0.616996508,0.613116026,0.632130384,0.549525817,0.545310854,0.555321391,0.592202318,0.58113804,0.614330875,0.667544784,3
Ang_Makatingalahan_nga_Kalibutan___Kinaray-a,352,41,1.64516129,5.213068182,8.585365854,2.096590909,18,0.633522727,2.096590909,1.892045455,1.576704545,1.025568182,0.485795455,0.369318182,0.232954545,0.46875,0.042613636,0.002840909,0.727705922,0.732471069,0.712049013,0.723621511,0.699115044,0.733832539,0.73655548,0.639165911,0.628286491,0.617407072,0.621940163,0.609247507,0.644605621,0.665457842,3
Ang_Manugdampig___Kinaray-a-v12022.08.23T092541,327,32,1.689655172,4.868501529,10.21875,2.009174312,13,0.590214067,2.009174312,1.788990826,1.394495413,0.902140673,0.428134557,0.308868502,0.226299694,0.458715596,0.039755352,0.006116208,0.672770701,0.675955414,0.662420382,0.649681529,0.647292994,0.665605096,0.677547771,0.600867679,0.527114967,0.569414317,0.543383948,0.545553145,0.575921909,0.604121475,3
Ang_Manunulat_kag_Pilantropo__Nawab_Faizunessa____Kinaray-a,470,34,1.75862069,4.640425532,13.82352941,1.991489362,20,0.487234043,1.991489362,1.75106383,1.272340426,0.755319149,0.334042553,0.242553191,0.140425532,0.40212766,0.019148936,0.004255319,0.660377358,0.659198113,0.644457547,0.662735849,0.662146226,0.673349057,0.665683962,0.577081616,0.553173949,0.58202803,0.58202803,0.561417972,0.613355317,0.623248145,3
Ang_Pamalaybay_ni_Grandpa___Kinaray-a,772,73,2.425,5,10.57534247,2.011658031,27,0.580310881,2.011658031,1.760362694,1.387305699,0.85880829,0.402849741,0.295336788,0.191709845,0.440414508,0.073834197,0.044041451,0.692838371,0.703350854,0.686925099,0.688896189,0.687253614,0.698094612,0.709264126,0.623824451,0.606359158,0.643976713,0.663681146,0.604120018,0.654276758,0.71518137,3
Ang_Pinasahi_nga_Eksperimento_ni_Anna_Mani___Kinaray-a-v12023.03.06T033041,773,80,1.466666667,4.774902975,9.6625,2.025873221,30,0.558861578,2.025873221,1.771021992,1.338939198,0.816300129,0.439844761,0.284605433,0.138421734,0.4385511,0.016817594,0,0.649723375,0.656293223,0.647302905,0.659405256,0.676694329,0.678077455,0.670816044,0.573199809,0.551740582,0.555555556,0.59275155,0.55412494,0.603242728,0.620886981,3
Ang_Referee__Zaya_Chakma___Kinaray-a,529,29,1.821428571,5.122873346,18.24137931,2.071833648,23,0.631379962,2.071833648,1.81852552,1.514177694,0.945179584,0.47826087,0.330812854,0.240075614,0.438563327,0.058601134,0.003780718,0.644547564,0.640835267,0.639443155,0.650580046,0.648723898,0.659396752,0.663109049,0.585411471,0.54925187,0.569201995,0.576683292,0.568578554,0.610972569,0.630922693,3
Ang_Scooty_ni_Didi___Kinaray-a,234,24,1.588235294,4.897435897,9.75,1.952991453,4,0.534188034,1.952991453,1.743589744,1.44017094,0.94017094,0.452991453,0.277777778,0.175213675,0.367521368,0.051282051,0.008547009,0.658888889,0.64,0.634444444,0.644444444,0.643333333,0.655555556,0.653333333,0.587155963,0.521406728,0.590214067,0.634556575,0.541284404,0.619266055,0.665137615,3
Ang_Silopin_ni_Tok___Kinaray-a-v12022.09.01T095848,555,61,1.744186047,5.073873874,9.098360656,2.027027027,20,0.641441441,2.027027027,1.735135135,1.491891892,0.92972973,0.47027027,0.304504505,0.21981982,0.479279279,0.07027027,0.003603604,0.558522474,0.542056075,0.542056075,0.576323988,0.544726302,0.570983534,0.576769025,0.476218787,0.469084423,0.48097503,0.527942925,0.517241379,0.528537455,0.576694411,3
Ang_Tinig-ang_ni_Budang___Kinaray-a-v12022.09.05T005813,903,89,1.712328767,4.971207087,10.14606742,2.014396456,25,0.571428571,2.014396456,1.707641196,1.548172757,0.905869324,0.46290144,0.322259136,0.200442968,0.369878184,0.052048726,0.004429679,0.592279515,0.585235278,0.572555649,0.602141448,0.585517047,0.602986757,0.619329389,0.511654566,0.52617501,0.521589606,0.554451662,0.552158961,0.571646924,0.634696217,3
Ang_Una_nga_Amigo_ni_Iko___Kinaray-a-v12022.09.02T074917,542,66,1.66,4.859778598,8.212121212,2.029520295,21,0.488929889,2.029520295,1.749077491,1.464944649,0.883763838,0.381918819,0.267527675,0.173431734,0.343173432,0.038745387,0.003690037,0.652257445,0.6623439,0.655619597,0.663304515,0.654178674,0.663304515,0.687800192,0.6015625,0.587239583,0.584635417,0.641927083,0.622395833,0.641276042,0.715494792,3
